-2.123 1.13084047832 0.00846
-0.866 0.550882998045 0.00397
-0.686 0.281436271482 0.00437
-0.645 -0.0017821812799 0.004
-0.599 0.454296379102 0.00619
-0.318 4.31172580294 0.00914
-0.07 -0.0697605951903 0.00246
-0.049 3.93530852105 0.01222
0.052 3.63816667677 0.01293
0.066 1.08528625854 0.01285
0.199 1.10698284265 0.01701
0.331 -0.240179368929 0.00507
0.437 -0.0411852775194 0.00619
0.533 2.33286967134 0.00961
0.553 1.81171820863 0.0058
0.866 -0.282621352528 0.004
0.941 -0.152840041787 0.00897
1.03 -0.512222451431 0.00847
1.182 -0.70657384825 0.0114
1.32 -0.279207571639 0.00443
1.372 -0.146111730463 0.00784
