-1.178 0.388614420995 0.00619
-1.107 -0.315744454543 0.00507
-1.023 0.147835431628 0.004
-0.862 -0.763988135143 0.00619
-0.734 -0.347952569013 0.004
-0.652 0.377382340929 0.01701
-0.538 -1.14945893084 0.00397
-0.476 -0.0251639381962 0.00437
-0.44 0.199031117803 0.00847
-0.4 -0.0986939694462 0.00246
-0.235 -4.06145109294 0.01293
-0.11 0.743625177639 0.00784
-0.075 -0.2012968292 0.0114
0.443 0.248515397578 0.00914
0.462 -0.937616337987 0.00961
0.528 -0.302142366085 0.01222
0.893 0.513810796371 0.00897
1.397 0.075726198243 0.00443
1.598 0.0144673092648 0.01285
1.766 -0.791348786636 0.00846
1.803 -0.285403510798 0.0058
