-0.123606020414 0.122549717436 1
-0.067523517267 -0.269360463753 1
-0.038916600123 0.0742617914034 1
0.00974895840261 0.208402481798 1
0.0356043447732 0.0104060145207 1
0.0380911078877 0.610025657429 1
0.039402021229 0.236362911758 1
0.0432226508695 0.0978443514857 1
0.05 0.2 1
0.0615798644027 0.47468145051 1
0.0667447089817 -0.0173114123896 1
0.068365969609 0.191361680335 1
0.0766303951788 0.236097364411 1
0.112005341419 0.350731832727 1
0.117014202107 0.0442766026723 1
0.130076452486 0.414222082339 1
0.17447175937 0.699726268588 1
0.269760267146 0.962196596954 1
0.469979518708 1.50635784714 1
0.558888295204 2.536528563 1
0.59363590226 2.27492800942 1
