-2.729 1.33867467418 0.01293
-1.483 2.6777979455 0.00914
-1.155 2.73398176222 0.01222
-1.023 1.63844439224 0.00961
-0.522 1.50347007847 0.0058
-0.265 0.740940650172 0.01701
0.16 0.627557311412 0.00784
0.178 0.471301216205 0.00443
0.19 0.963771089035 0.01285
0.383 0.483688168327 0.00897
0.398 -0.0708679052003 0.00397
0.472 0.307388469252 0.00619
0.481 0.374010558812 0.004
0.496 0.0929047720769 0.00619
0.526 0.074038702737 0.00507
0.702 0.423771625916 0.00847
0.762 0.380766614992 0.0114
0.867 0.134494197421 0.00437
0.961 0.285858659377 0.00246
0.999 -0.0218762168132 0.004
1.005 0.0769054835885 0.00846
