-2.123 -0.33903551902 0.00846
-0.866 -0.777126808909 0.00397
-0.686 -0.0805163065067 0.00437
-0.645 -0.0995307706494 0.004
-0.599 -0.440601032287 0.00619
-0.318 -0.532153194874 0.00914
-0.07 0.249145969028 0.00246
-0.049 -0.0989061057746 0.01222
0.052 -4.00881378335 0.01293
0.066 0.0442511345891 0.01285
0.199 -0.42250711401 0.01701
0.331 -0.499054774138 0.00507
0.437 -0.429082038807 0.00619
0.533 -0.789500569917 0.00961
0.553 -0.540252058823 0.0058
0.866 -0.440894161362 0.004
0.941 -0.459269937983 0.00897
1.03 -0.262020726328 0.00847
1.182 -0.17446821003 0.0114
1.32 -0.688219368671 0.00443
1.372 -0.48786512356 0.00784
