-1.834 0.30926264633 0.0114
-1.349 -0.614143834841 0.00961
-1.124 0.137985608367 0.00246
-0.775 -0.200088259121 0.01222
-0.509 -4.06200551104 0.01293
-0.467 -0.00228845489411 0.01285
-0.409 -0.803117186721 0.00619
-0.382 0.149486915185 0.00847
-0.329 -0.355392269161 0.0058
-0.241 -0.41967889037 0.00507
-0.207 -1.26650874205 0.00397
-0.158 -0.483903950629 0.004
0.046 -0.138917435675 0.00443
0.151 -0.107311567446 0.004
0.68 -0.484370748386 0.00437
1.055 -0.0900508893732 0.00897
1.134 -1.42568443283 0.00846
1.194 0.0861447513564 0.00784
1.273 -0.299339965738 0.00619
1.52 -0.405851390503 0.01701
2.107 -0.761151432389 0.00914
